repo_url,issue_url,toxic_date,day-3_commits,day-3_contributors,day-3_lines_of_code,day-2_commits,day-2_contributors,day-2_lines_of_code,day-1_commits,day-1_contributors,day-1_lines_of_code,day0_commits,day0_contributors,day0_lines_of_code,day1_commits,day1_contributors,day1_lines_of_code,day2_commits,day2_contributors,day2_lines_of_code,day3_commits,day3_contributors,day3_lines_of_code,release_dates
https://api.github.com/repos/twbs/bootstrap,https://api.github.com/repos/twbs/bootstrap/issues/11243,2013-10-26 11:47:23+00:00,0,0,0,3,1,32,9,1,91,11,2,112,2,1,8,5,3,13,0,0,0,"['2024-02-20T15:19:46Z', '2023-09-14T14:26:29Z', '2023-07-26T08:01:13Z', '2023-05-30T15:23:41Z', '2023-04-03T07:31:30Z', '2023-03-24T14:35:39Z', '2022-12-24T16:39:27Z', '2022-11-22T07:47:20Z', '2022-10-03T07:50:53Z', '2022-09-07T15:35:27Z', '2022-07-19T15:47:21Z', '2022-07-19T15:58:28Z', '2022-05-13T16:44:56Z', '2021-10-28T15:31:01Z', '2021-10-09T15:26:57Z', '2021-10-05T15:55:40Z', '2021-09-07T15:41:58Z', '2021-08-04T15:46:34Z', '2021-06-22T18:36:18Z', '2021-05-13T16:27:03Z', '2021-05-05T19:41:11Z', '2021-03-23T16:31:27Z', '2021-02-10T16:19:33Z', '2021-01-19T16:19:39Z', '2020-12-07T16:24:37Z', '2020-11-11T17:13:10Z', '2020-10-13T15:55:58Z', '2020-09-29T15:38:32Z', '2020-08-06T16:26:25Z', '2020-08-04T16:30:23Z']"
https://api.github.com/repos/twbs/bootstrap,https://api.github.com/repos/twbs/bootstrap/issues/7745,2013-04-30 22:23:42+00:00,0,0,0,7,2,124,10,2,695,2,1,464,8,2,37,2,0,4,0,0,0,"['2024-02-20T15:19:46Z', '2023-09-14T14:26:29Z', '2023-07-26T08:01:13Z', '2023-05-30T15:23:41Z', '2023-04-03T07:31:30Z', '2023-03-24T14:35:39Z', '2022-12-24T16:39:27Z', '2022-11-22T07:47:20Z', '2022-10-03T07:50:53Z', '2022-09-07T15:35:27Z', '2022-07-19T15:47:21Z', '2022-07-19T15:58:28Z', '2022-05-13T16:44:56Z', '2021-10-28T15:31:01Z', '2021-10-09T15:26:57Z', '2021-10-05T15:55:40Z', '2021-09-07T15:41:58Z', '2021-08-04T15:46:34Z', '2021-06-22T18:36:18Z', '2021-05-13T16:27:03Z', '2021-05-05T19:41:11Z', '2021-03-23T16:31:27Z', '2021-02-10T16:19:33Z', '2021-01-19T16:19:39Z', '2020-12-07T16:24:37Z', '2020-11-11T17:13:10Z', '2020-10-13T15:55:58Z', '2020-09-29T15:38:32Z', '2020-08-06T16:26:25Z', '2020-08-04T16:30:23Z']"
https://api.github.com/repos/Homebrew/brew,https://api.github.com/repos/Homebrew/brew/issues/3859,2018-03-02 12:25:58+00:00,0,0,0,6,5,507,5,2,1049,9,5,63,6,2,317,2,2,4,0,0,0,"['2025-03-03T08:28:33Z', '2025-02-24T13:11:10Z', '2025-02-17T09:41:35Z', '2025-02-03T16:30:13Z', '2025-01-27T16:15:48Z', '2025-01-27T14:57:42Z', '2025-01-20T08:58:08Z', '2025-01-13T13:30:23Z', '2025-01-06T08:09:00Z', '2024-12-30T14:12:18Z', '2024-12-23T16:52:32Z', '2024-12-16T12:12:00Z', '2024-12-09T13:04:04Z', '2024-12-05T20:43:54Z', '2024-12-02T20:47:03Z', '2024-11-25T20:20:58Z', '2024-11-25T13:19:51Z', '2024-11-18T08:41:12Z', '2024-11-11T14:05:59Z', '2024-11-04T14:19:39Z', '2024-10-28T15:59:42Z', '2024-10-21T07:04:26Z', '2024-10-14T07:18:55Z', '2024-10-01T12:20:56Z', '2024-09-23T08:00:58Z', '2024-09-17T04:07:22Z', '2024-09-16T18:15:08Z', '2024-09-12T10:14:20Z', '2024-09-09T07:34:33Z', '2024-09-02T14:29:10Z']"
https://api.github.com/repos/Homebrew/brew,https://api.github.com/repos/Homebrew/brew/issues/3933,2018-03-15 21:20:56+00:00,4,2,32,4,2,81,9,5,119,4,1,361,7,1,501,2,2,38,0,0,0,"['2025-03-03T08:28:33Z', '2025-02-24T13:11:10Z', '2025-02-17T09:41:35Z', '2025-02-03T16:30:13Z', '2025-01-27T16:15:48Z', '2025-01-27T14:57:42Z', '2025-01-20T08:58:08Z', '2025-01-13T13:30:23Z', '2025-01-06T08:09:00Z', '2024-12-30T14:12:18Z', '2024-12-23T16:52:32Z', '2024-12-16T12:12:00Z', '2024-12-09T13:04:04Z', '2024-12-05T20:43:54Z', '2024-12-02T20:47:03Z', '2024-11-25T20:20:58Z', '2024-11-25T13:19:51Z', '2024-11-18T08:41:12Z', '2024-11-11T14:05:59Z', '2024-11-04T14:19:39Z', '2024-10-28T15:59:42Z', '2024-10-21T07:04:26Z', '2024-10-14T07:18:55Z', '2024-10-01T12:20:56Z', '2024-09-23T08:00:58Z', '2024-09-17T04:07:22Z', '2024-09-16T18:15:08Z', '2024-09-12T10:14:20Z', '2024-09-09T07:34:33Z', '2024-09-02T14:29:10Z']"
https://api.github.com/repos/Homebrew/brew,https://api.github.com/repos/Homebrew/brew/issues/5687,2019-02-07 09:42:15+00:00,4,3,11,9,5,62,9,4,166,5,3,16,1,1,138,2,1,16,0,0,0,"['2025-03-03T08:28:33Z', '2025-02-24T13:11:10Z', '2025-02-17T09:41:35Z', '2025-02-03T16:30:13Z', '2025-01-27T16:15:48Z', '2025-01-27T14:57:42Z', '2025-01-20T08:58:08Z', '2025-01-13T13:30:23Z', '2025-01-06T08:09:00Z', '2024-12-30T14:12:18Z', '2024-12-23T16:52:32Z', '2024-12-16T12:12:00Z', '2024-12-09T13:04:04Z', '2024-12-05T20:43:54Z', '2024-12-02T20:47:03Z', '2024-11-25T20:20:58Z', '2024-11-25T13:19:51Z', '2024-11-18T08:41:12Z', '2024-11-11T14:05:59Z', '2024-11-04T14:19:39Z', '2024-10-28T15:59:42Z', '2024-10-21T07:04:26Z', '2024-10-14T07:18:55Z', '2024-10-01T12:20:56Z', '2024-09-23T08:00:58Z', '2024-09-17T04:07:22Z', '2024-09-16T18:15:08Z', '2024-09-12T10:14:20Z', '2024-09-09T07:34:33Z', '2024-09-02T14:29:10Z']"
https://api.github.com/repos/carbon-app/carbon,https://api.github.com/repos/dawnlabs/carbon/issues/245,2018-02-18 20:43:33+00:00,4,2,276,2,1,1485,0,0,0,1,1,1,0,0,0,1,1,17,0,0,0,"['2022-06-13T04:03:37Z', '2022-06-12T23:30:16Z', '2022-05-16T00:28:33Z', '2022-05-16T00:15:54Z', '2022-05-14T21:34:07Z', '2022-03-07T02:02:41Z', '2022-02-26T20:33:21Z', '2022-02-08T02:46:58Z', '2022-02-08T01:57:33Z', '2022-02-05T21:34:49Z', '2022-01-25T05:04:48Z', '2021-10-13T03:52:41Z', '2021-10-11T01:50:05Z', '2021-10-09T22:09:06Z', '2021-08-15T01:00:53Z', '2021-05-22T22:15:03Z', '2021-04-23T19:23:21Z', '2021-03-09T03:57:22Z', '2021-03-07T02:47:19Z', '2021-02-17T02:51:16Z', '2021-01-22T18:34:10Z', '2021-01-15T23:55:59Z', '2020-12-02T19:42:55Z', '2020-11-26T00:54:20Z', '2020-11-22T00:52:02Z', '2020-10-31T00:48:20Z', '2020-10-28T02:51:01Z', '2020-10-04T22:54:48Z', '2020-10-03T20:05:02Z', '2020-09-12T02:43:09Z']"
https://api.github.com/repos/nextcloud/contacts,https://api.github.com/repos/nextcloud/contacts/issues/986,2019-03-11 08:46:26+00:00,1,1,132,5,3,788,5,2,208,10,3,266,2,2,46,4,3,46,0,0,0,"['2023-05-17T12:16:04Z', '2022-10-18T18:18:24Z', '2022-10-02T08:34:09Z', '2022-10-02T08:30:21Z', '2021-12-17T15:30:17Z', '2021-12-17T15:27:59Z', '2021-11-04T07:13:16Z', '2021-11-03T13:45:06Z', '2021-09-15T07:17:12Z', '2021-08-25T13:19:50Z', '2021-07-06T15:53:36Z', '2021-07-05T09:14:36Z', '2021-06-21T07:37:32Z', '2021-06-17T13:14:44Z', '2021-06-04T13:52:26Z', '2021-03-17T15:21:47Z', '2021-03-15T06:37:53Z', '2021-01-04T15:27:49Z', '2020-11-18T09:48:56Z', '2020-10-20T19:13:16Z', '2020-09-30T12:09:00Z', '2020-04-16T15:13:08Z', '2020-02-29T14:24:17Z', '2020-02-26T14:40:26Z', '2020-01-22T13:42:09Z', '2019-12-09T15:33:42Z', '2019-10-03T14:20:53Z', '2019-10-03T08:53:44Z', '2019-09-28T12:53:18Z', '2019-06-11T17:08:51Z']"
https://api.github.com/repos/opnsense/core,https://api.github.com/repos/opnsense/core/issues/2036,2017-12-31 05:15:23+00:00,1,0,26,5,2,85,4,1,398,6,1,236,7,2,498,7,3,71,0,0,0,[]
https://api.github.com/repos/opnsense/core,https://api.github.com/repos/opnsense/core/issues/2071,2018-01-10 03:58:13+00:00,0,0,0,4,1,18,5,2,24,7,1,109,4,3,245,10,3,98,0,0,0,[]
https://api.github.com/repos/owncloud/core,https://api.github.com/repos/owncloud/core/issues/24232,2016-04-25 09:34:05+00:00,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3656,9,2,476,0,0,0,[]
https://api.github.com/repos/apple/cups,https://api.github.com/repos/apple/cups/issues/5315,2018-05-16 20:21:33+00:00,0,0,0,3,1,270,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,"['2020-04-27T23:08:36Z', '2019-12-13T14:51:11Z', '2019-12-13T14:49:55Z', '2019-08-23T18:17:21Z', '2019-08-15T22:52:44Z', '2019-05-21T17:07:50Z', '2019-05-02T17:10:16Z', '2019-03-22T20:07:02Z', '2018-12-14T15:25:40Z', '2018-12-07T19:57:55Z', '2018-12-07T19:55:15Z', '2018-11-08T13:55:30Z', '2018-06-05T16:15:47Z', '2018-06-05T16:11:06Z', '2018-03-27T16:04:50Z', '2018-03-27T16:08:28Z', '2018-02-01T15:26:48Z', '2018-01-17T20:37:15Z', '2017-12-19T21:40:54Z', '2017-11-01T15:07:31Z', '2017-10-13T18:57:54Z', '2017-06-30T15:47:42Z', '2017-03-28T18:30:28Z', '2017-01-17T19:31:01Z', '2016-10-03T20:00:47Z', '2016-09-13T23:50:29Z', '2016-08-08T18:11:31Z', '2016-06-24T15:59:25Z', '2016-08-08T18:11:56Z', '2016-06-14T17:53:04Z']"
https://api.github.com/repos/debug-js/debug,https://api.github.com/repos/visionmedia/debug/issues/547,2018-02-19 20:49:42+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-12-06T12:37:31Z', '2024-09-06T00:53:57Z', '2024-07-27T09:24:14Z', '2024-05-31T11:43:15Z', '2022-03-17T13:40:20Z', '2021-11-27T13:54:34Z', '2020-12-09T15:39:01Z', '2020-12-09T15:38:02Z', '2020-09-22T12:23:39Z', '2020-09-22T12:21:32Z', '2018-12-22T16:45:03Z', '2018-10-10T06:54:25Z', '2018-10-08T10:12:33Z', '2018-09-12T04:10:46Z', '2018-09-11T11:16:48Z', '2018-09-12T04:10:23Z', '2018-09-11T19:58:03Z', '2018-09-11T19:56:46Z', '2018-09-11T19:54:46Z', '2018-09-11T06:42:49Z', '2018-09-11T06:19:28Z', '2017-09-26T19:15:42Z', '2017-09-22T13:32:55Z', '2017-08-08T22:21:13Z', '2017-05-17T04:33:44Z', '2017-04-27T23:34:27Z', '2017-04-27T16:04:01Z', '2017-04-20T18:08:00Z', '2017-03-14T03:50:28Z', '2017-03-10T19:44:14Z']"
https://api.github.com/repos/MetaMask/eth-phishing-detect,https://api.github.com/repos/MetaMask/eth-phishing-detect/issues/653,2018-01-15 00:04:09+00:00,0,0,0,0,0,0,0,0,0,10,1,10,18,1,44,2,1,2,0,0,0,"['2022-04-19T14:51:22Z', '2022-03-22T16:25:19Z', '2021-06-03T14:23:08Z']"
https://api.github.com/repos/ethereum-mining/ethminer,https://api.github.com/repos/ethereum-mining/ethminer/issues/1405,2018-08-02 17:17:11+00:00,1,1,16,4,2,361,9,3,434,0,0,0,11,3,1003,1,1,43,0,0,0,"['2019-07-23T13:58:27Z', '2019-07-23T13:52:01Z', '2019-02-28T14:17:55Z', '2019-02-28T12:12:34Z', '2019-02-20T10:25:15Z', '2019-01-07T14:53:57Z', '2018-12-13T10:37:13Z', '2018-12-13T10:44:39Z', '2018-12-06T21:29:09Z', '2018-12-06T21:38:06Z', '2018-12-04T19:55:24Z', '2018-11-27T10:35:32Z', '2018-11-26T14:20:06Z', '2018-11-26T14:13:44Z', '2018-10-05T15:16:52Z', '2018-10-05T15:31:34Z', '2018-09-28T14:15:06Z', '2018-10-01T08:44:05Z', '2018-09-17T10:59:21Z', '2018-09-17T10:06:17Z', '2018-09-03T13:05:39Z', '2018-08-23T11:50:19Z', '2018-08-10T07:26:21Z', '2018-08-01T20:14:38Z', '2018-07-23T09:43:08Z', '2018-07-23T09:18:10Z', '2018-06-17T09:41:19Z', '2018-06-06T08:43:11Z', '2018-06-06T09:12:06Z', '2018-06-05T16:18:02Z']"
https://api.github.com/repos/ageitgey/face_recognition,https://api.github.com/repos/ageitgey/face_recognition/issues/311,2018-01-20 11:49:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['2018-04-02T17:18:43Z', '2017-04-13T15:59:54Z']"
https://api.github.com/repos/otland/forgottenserver,https://api.github.com/repos/otland/forgottenserver/issues/2494,2018-08-27 04:48:14+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-06-05T22:09:08Z', '2022-06-29T07:08:22Z', '2021-12-03T10:09:55Z', '2021-09-17T23:23:48Z', '2016-10-22T01:58:47Z', '2015-05-14T20:57:17Z', '2014-11-01T14:40:22Z']"
https://api.github.com/repos/laravel/framework,https://api.github.com/repos/laravel/framework/issues/26340,2018-11-01 11:39:25+00:00,0,0,0,1,0,43,10,4,279,6,4,219,9,6,222,4,4,240,0,0,0,"['2025-03-05T15:32:37Z', '2025-03-05T15:35:23Z', '2025-03-04T16:12:31Z', '2025-02-24T13:32:35Z', '2025-02-24T13:17:15Z', '2025-02-24T13:10:12Z', '2025-02-19T21:54:56Z', '2025-02-19T16:07:23Z', '2025-02-18T15:39:10Z', '2025-02-12T20:59:29Z', '2025-02-11T17:19:10Z', '2025-01-31T10:05:32Z', '2025-01-30T13:26:32Z', '2025-01-30T10:24:04Z', '2025-01-30T09:52:36Z', '2025-01-28T15:24:09Z', '2025-01-24T16:18:51Z', '2025-01-22T17:03:07Z', '2025-01-21T15:04:00Z', '2025-01-21T16:08:49Z', '2025-01-15T00:08:06Z', '2025-01-14T18:12:26Z', '2025-01-14T14:54:58Z', '2025-01-02T20:11:36Z', '2024-12-17T22:33:19Z', '2024-12-17T18:23:16Z', '2024-12-12T18:27:16Z', '2024-12-10T16:10:51Z', '2024-11-27T15:45:20Z', '2024-11-26T21:33:14Z']"
https://api.github.com/repos/laravel/framework,https://api.github.com/repos/laravel/framework/issues/26828,2018-12-13 09:37:44+00:00,0,0,0,0,0,0,8,5,57,10,5,163,9,4,162,2,1,16,0,0,0,"['2025-03-05T15:32:37Z', '2025-03-05T15:35:23Z', '2025-03-04T16:12:31Z', '2025-02-24T13:32:35Z', '2025-02-24T13:17:15Z', '2025-02-24T13:10:12Z', '2025-02-19T21:54:56Z', '2025-02-19T16:07:23Z', '2025-02-18T15:39:10Z', '2025-02-12T20:59:29Z', '2025-02-11T17:19:10Z', '2025-01-31T10:05:32Z', '2025-01-30T13:26:32Z', '2025-01-30T10:24:04Z', '2025-01-30T09:52:36Z', '2025-01-28T15:24:09Z', '2025-01-24T16:18:51Z', '2025-01-22T17:03:07Z', '2025-01-21T15:04:00Z', '2025-01-21T16:08:49Z', '2025-01-15T00:08:06Z', '2025-01-14T18:12:26Z', '2025-01-14T14:54:58Z', '2025-01-02T20:11:36Z', '2024-12-17T22:33:19Z', '2024-12-17T18:23:16Z', '2024-12-12T18:27:16Z', '2024-12-10T16:10:51Z', '2024-11-27T15:45:20Z', '2024-11-26T21:33:14Z']"
https://api.github.com/repos/laravel/framework,https://api.github.com/repos/laravel/framework/issues/6531,2014-11-30 02:19:39+00:00,0,0,0,4,3,225,4,2,289,10,4,56,3,3,30,9,4,80,0,0,0,"['2025-03-05T15:32:37Z', '2025-03-05T15:35:23Z', '2025-03-04T16:12:31Z', '2025-02-24T13:32:35Z', '2025-02-24T13:17:15Z', '2025-02-24T13:10:12Z', '2025-02-19T21:54:56Z', '2025-02-19T16:07:23Z', '2025-02-18T15:39:10Z', '2025-02-12T20:59:29Z', '2025-02-11T17:19:10Z', '2025-01-31T10:05:32Z', '2025-01-30T13:26:32Z', '2025-01-30T10:24:04Z', '2025-01-30T09:52:36Z', '2025-01-28T15:24:09Z', '2025-01-24T16:18:51Z', '2025-01-22T17:03:07Z', '2025-01-21T15:04:00Z', '2025-01-21T16:08:49Z', '2025-01-15T00:08:06Z', '2025-01-14T18:12:26Z', '2025-01-14T14:54:58Z', '2025-01-02T20:11:36Z', '2024-12-17T22:33:19Z', '2024-12-17T18:23:16Z', '2024-12-12T18:27:16Z', '2024-12-10T16:10:51Z', '2024-11-27T15:45:20Z', '2024-11-26T21:33:14Z']"
https://api.github.com/repos/laravel/framework,https://api.github.com/repos/laravel/framework/issues/8392,2015-04-12 00:56:31+00:00,0,0,0,2,1,42,4,3,1140,11,4,409,6,3,205,6,3,132,0,0,0,"['2025-03-05T15:32:37Z', '2025-03-05T15:35:23Z', '2025-03-04T16:12:31Z', '2025-02-24T13:32:35Z', '2025-02-24T13:17:15Z', '2025-02-24T13:10:12Z', '2025-02-19T21:54:56Z', '2025-02-19T16:07:23Z', '2025-02-18T15:39:10Z', '2025-02-12T20:59:29Z', '2025-02-11T17:19:10Z', '2025-01-31T10:05:32Z', '2025-01-30T13:26:32Z', '2025-01-30T10:24:04Z', '2025-01-30T09:52:36Z', '2025-01-28T15:24:09Z', '2025-01-24T16:18:51Z', '2025-01-22T17:03:07Z', '2025-01-21T15:04:00Z', '2025-01-21T16:08:49Z', '2025-01-15T00:08:06Z', '2025-01-14T18:12:26Z', '2025-01-14T14:54:58Z', '2025-01-02T20:11:36Z', '2024-12-17T22:33:19Z', '2024-12-17T18:23:16Z', '2024-12-12T18:27:16Z', '2024-12-10T16:10:51Z', '2024-11-27T15:45:20Z', '2024-11-26T21:33:14Z']"
https://api.github.com/repos/openstreetmap/iD,https://api.github.com/repos/openstreetmap/iD/issues/4880,2018-03-13 10:03:46+00:00,8,2,352,6,1,9127,0,0,0,1,1,21,3,3,59,12,5,225,0,0,0,"['2025-03-05T11:59:39Z', '2025-02-06T12:48:18Z', '2025-02-05T11:08:34Z', '2024-10-07T09:38:42Z', '2024-10-02T13:07:07Z', '2024-08-21T15:31:55Z', '2024-08-21T09:24:15Z', '2024-08-21T08:25:53Z', '2024-04-24T12:26:42Z', '2024-02-28T14:36:07Z', '2023-11-08T11:35:13Z', '2023-11-08T11:00:10Z', '2023-08-17T21:45:50Z', '2023-08-16T16:21:33Z', '2023-07-13T11:59:26Z', '2023-07-12T20:16:13Z', '2023-07-12T11:20:33Z', '2023-04-26T17:51:49Z', '2023-03-03T22:02:24Z', '2023-03-03T15:29:27Z', '2023-02-09T10:20:51Z', '2023-01-25T11:26:41Z', '2023-01-19T14:57:26Z', '2022-11-12T21:18:35Z', '2022-11-10T12:37:21Z', '2022-11-10T12:08:13Z', '2022-09-27T09:51:33Z', '2022-06-15T22:48:36Z', '2022-06-03T12:18:11Z', '2022-02-03T15:11:59Z']"
https://api.github.com/repos/openstreetmap/iD,https://api.github.com/repos/openstreetmap/iD/issues/5296,2018-09-05 20:14:59+00:00,1,1,11,0,0,0,15,2,505,2,1,185,8,2,1919,1,1,2,0,0,0,"['2025-03-05T11:59:39Z', '2025-02-06T12:48:18Z', '2025-02-05T11:08:34Z', '2024-10-07T09:38:42Z', '2024-10-02T13:07:07Z', '2024-08-21T15:31:55Z', '2024-08-21T09:24:15Z', '2024-08-21T08:25:53Z', '2024-04-24T12:26:42Z', '2024-02-28T14:36:07Z', '2023-11-08T11:35:13Z', '2023-11-08T11:00:10Z', '2023-08-17T21:45:50Z', '2023-08-16T16:21:33Z', '2023-07-13T11:59:26Z', '2023-07-12T20:16:13Z', '2023-07-12T11:20:33Z', '2023-04-26T17:51:49Z', '2023-03-03T22:02:24Z', '2023-03-03T15:29:27Z', '2023-02-09T10:20:51Z', '2023-01-25T11:26:41Z', '2023-01-19T14:57:26Z', '2022-11-12T21:18:35Z', '2022-11-10T12:37:21Z', '2022-11-10T12:08:13Z', '2022-09-27T09:51:33Z', '2022-06-15T22:48:36Z', '2022-06-03T12:18:11Z', '2022-02-03T15:11:59Z']"
https://api.github.com/repos/jekyll/jekyll,https://api.github.com/repos/jekyll/jekyll/issues/6844,2018-03-12 15:34:02+00:00,0,0,0,6,3,146,5,4,89,0,0,0,0,0,0,8,3,104,0,0,0,"['2025-01-29T12:47:41Z', '2025-01-27T15:28:23Z', '2024-09-16T16:24:42Z', '2023-12-28T22:51:37Z', '2023-12-27T19:20:38Z', '2023-01-30T02:39:43Z', '2023-01-20T18:13:22Z', '2022-10-26T17:57:10Z', '2022-10-20T16:05:01Z', '2022-03-28T10:26:54Z', '2022-03-03T11:01:53Z', '2021-09-27T11:26:31Z', '2021-04-08T15:39:17Z', '2020-12-14T12:32:03Z', '2020-08-05T18:48:12Z', '2020-06-24T16:58:00Z', '2020-05-27T13:41:04Z', '2020-05-08T15:24:10Z', '2020-05-08T15:21:16Z', '2019-08-20T14:48:12Z', '2019-08-04T18:21:41Z', '2019-07-02T20:53:41Z', '2019-03-19T07:05:21Z', '2018-11-04T20:24:33Z', '2018-09-18T21:53:37Z', '2018-09-07T17:43:58Z', '2018-06-05T14:27:42Z', '2018-05-19T15:25:23Z', '2018-05-01T20:16:39Z', '2018-04-19T15:07:22Z']"
https://api.github.com/repos/jekyll/jekyll,https://api.github.com/repos/jekyll/jekyll/issues/7432,2018-12-22 15:23:14+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,"['2025-01-29T12:47:41Z', '2025-01-27T15:28:23Z', '2024-09-16T16:24:42Z', '2023-12-28T22:51:37Z', '2023-12-27T19:20:38Z', '2023-01-30T02:39:43Z', '2023-01-20T18:13:22Z', '2022-10-26T17:57:10Z', '2022-10-20T16:05:01Z', '2022-03-28T10:26:54Z', '2022-03-03T11:01:53Z', '2021-09-27T11:26:31Z', '2021-04-08T15:39:17Z', '2020-12-14T12:32:03Z', '2020-08-05T18:48:12Z', '2020-06-24T16:58:00Z', '2020-05-27T13:41:04Z', '2020-05-08T15:24:10Z', '2020-05-08T15:21:16Z', '2019-08-20T14:48:12Z', '2019-08-04T18:21:41Z', '2019-07-02T20:53:41Z', '2019-03-19T07:05:21Z', '2018-11-04T20:24:33Z', '2018-09-18T21:53:37Z', '2018-09-07T17:43:58Z', '2018-06-05T14:27:42Z', '2018-05-19T15:25:23Z', '2018-05-01T20:16:39Z', '2018-04-19T15:07:22Z']"
https://api.github.com/repos/kubernetes/kubernetes,https://api.github.com/repos/kubernetes/kubernetes/issues/17088,2015-11-11 04:40:48+00:00,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,21,9,2926,0,0,0,"['2025-03-04T19:13:03Z', '2025-02-18T18:58:15Z', '2025-02-13T09:39:03Z', '2025-02-13T08:29:33Z', '2025-02-13T08:26:30Z', '2025-02-13T08:29:21Z', '2025-02-05T20:11:43Z', '2025-01-15T20:37:27Z', '2025-01-15T21:11:47Z', '2025-01-15T21:49:02Z', '2025-01-15T21:51:33Z', '2024-12-11T21:13:11Z', '2024-12-10T19:52:59Z', '2024-12-10T19:35:54Z', '2024-12-10T19:34:30Z', '2024-12-05T22:09:30Z', '2024-12-03T21:53:01Z', '2024-11-26T21:57:35Z', '2024-11-20T23:36:18Z', '2024-11-21T01:12:52Z', '2024-11-21T00:46:53Z', '2024-11-06T14:51:34Z', '2024-10-29T20:17:54Z', '2024-10-23T12:18:35Z', '2024-10-23T04:40:16Z', '2024-10-23T04:37:33Z', '2024-10-23T04:35:01Z', '2024-10-18T16:40:15Z', '2024-10-04T21:31:09Z', '2024-09-12T02:55:16Z']"
https://api.github.com/repos/leela-zero/leela-zero,https://api.github.com/repos/gcp/leela-zero/issues/1216,2018-04-17 23:53:57+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,123,0,0,0,"['2019-04-04T07:17:05Z', '2018-10-31T12:21:07Z', '2018-05-09T19:24:06Z', '2018-05-04T21:24:29Z', '2018-03-24T21:55:50Z', '2018-02-19T13:17:20Z', '2018-01-19T20:27:18Z', '2018-01-08T13:43:36Z', '2018-01-07T19:04:54Z', '2017-12-08T13:19:02Z', '2017-12-07T18:53:58Z', '2017-12-07T11:56:55Z', '2017-11-21T07:40:31Z', '2017-11-19T20:11:27Z', '2017-11-15T21:04:24Z', '2017-11-03T08:19:48Z', '2017-10-30T23:47:36Z', '2017-10-25T21:31:35Z']"
